CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.18,0.00,18.70,0.01,0.00,28.77,0.00,38.37,0.00,86.03,86.04
0,0.18,0.00,26.82,0.00,0.00,0.01,0.00,50.35,0.00,77.36,77.36
1,0.23,0.00,22.40,0.04,0.00,15.69,0.00,42.83,0.00,81.19,81.19
2,0.24,0.00,21.32,0.02,0.00,27.79,0.00,35.39,0.00,84.76,84.76
3,0.23,0.00,20.20,0.01,0.00,28.25,0.00,37.45,0.00,86.14,86.13
4,0.19,0.00,18.30,0.02,0.00,28.23,0.00,40.56,0.00,87.3,87.29
5,0.20,0.00,13.13,0.02,0.00,43.07,0.00,35.11,0.00,91.53,91.53
6,0.06,0.00,4.96,0.00,0.00,60.34,0.00,30.80,0.00,96.16,96.16
7,0.14,0.00,22.53,0.01,0.00,27.40,0.00,33.91,0.00,83.99,83.99
