CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,0.22,0.00,20.48,0.01,0.00,18.12,0.00,54.17,0.00,93,92.99
0,0.31,0.00,31.23,0.01,0.00,0.02,0.00,57.95,0.00,89.52,89.53
1,0.22,0.00,19.30,0.01,0.00,18.05,0.00,56.22,0.00,93.8,93.79
2,0.23,0.00,17.50,0.00,0.00,18.12,0.00,57.60,0.00,93.45,93.44
3,0.23,0.00,15.91,0.00,0.00,18.26,0.00,59.32,0.00,93.72,93.72
4,0.09,0.00,11.54,0.01,0.00,36.33,0.00,47.82,0.00,95.79,95.79
5,0.13,0.00,11.91,0.00,0.00,36.35,0.00,47.31,0.00,95.7,95.7
6,0.39,0.00,34.16,0.03,0.00,0.09,0.00,54.19,0.00,88.86,88.85
7,0.18,0.00,22.08,0.01,0.00,18.01,0.00,52.86,0.00,93.14,93.13
