CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.03,0.00,14.97,0.03,0.00,0.66,12.36,0.00,0.00,65.05,65.04
0,36.40,0.00,14.44,0.00,0.00,0.26,14.58,0.00,0.00,65.68,65.68
1,37.65,0.00,15.50,0.05,0.00,1.06,10.13,0.00,0.00,64.39,64.4
