CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.03,0.00,13.48,0.01,0.00,0.77,17.43,0.00,0.00,72.72,72.71
0,38.88,0.00,12.87,0.01,0.00,0.25,20.99,0.00,0.00,73,72.99
1,43.19,0.00,14.11,0.00,0.00,1.29,13.85,0.00,0.00,72.44,72.43
