CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,36.81,0.00,11.73,0.04,0.00,0.62,12.65,0.00,0.00,61.85,61.85
0,35.83,0.00,10.95,0.00,0.00,0.24,14.87,0.00,0.00,61.89,61.9
1,37.81,0.00,12.52,0.08,0.00,0.99,10.38,0.00,0.00,61.78,61.78
