CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.84,0.00,22.68,0.02,0.00,30.14,0.00,41.93,0.00,96.61,96.61
0,1.85,0.00,22.68,0.02,0.00,30.14,0.00,41.92,0.00,96.61,96.6
