CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.42,0.00,25.13,0.00,0.00,18.53,0.00,54.64,0.00,99.72,99.72
0,1.42,0.00,25.14,0.00,0.00,18.53,0.00,54.64,0.00,99.73,99.73
