CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.25,0.00,25.60,0.01,0.00,18.26,0.00,54.34,0.00,99.46,99.46
0,1.25,0.00,25.60,0.01,0.00,18.25,0.00,54.34,0.00,99.45,99.46
