CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.72,0.00,16.18,0.00,0.00,38.39,0.00,43.10,0.00,99.39,99.39
0,1.71,0.00,16.19,0.00,0.00,38.38,0.00,43.10,0.00,99.38,99.39
