CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.11,0.00,15.77,0.00,0.00,39.23,0.00,43.54,0.00,99.65,99.66
0,1.11,0.00,15.77,0.00,0.00,39.23,0.00,43.54,0.00,99.65,99.66
