CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.55,0.00,26.02,0.00,0.00,16.01,0.00,56.04,0.00,99.62,99.62
0,1.55,0.00,26.02,0.00,0.00,16.01,0.00,56.04,0.00,99.62,99.62
