CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,1.27,0.00,22.76,0.01,0.00,30.18,0.00,42.62,0.00,96.84,96.84
0,1.27,0.00,22.76,0.01,0.00,30.18,0.00,42.62,0.00,96.84,96.84
