all,45.18,0.00,7.12,0.03,0.00,0.31,15.54,0.00,0.00,68.18,68.19
0,43.76,0.00,6.73,0.00,0.00,0.13,18.18,0.00,0.00,68.8,68.79
1,46.63,0.00,7.52,0.06,0.00,0.50,12.87,0.00,0.00,67.58,67.58
