all,42.22,0.00,8.08,0.01,0.00,0.32,13.39,0.00,0.00,64.02,64.02
0,41.61,0.00,7.53,0.00,0.00,0.09,15.47,0.00,0.00,64.7,64.7
1,42.84,0.00,8.65,0.02,0.00,0.54,11.28,0.00,0.00,63.33,63.33
all,9.96,0.00,1.82,0.04,0.00,0.21,2.19,0.00,0.00,14.22,14.22
0,9.85,0.00,1.73,0.00,0.00,0.03,2.51,0.00,0.00,14.12,14.12
1,10.07,0.00,1.91,0.08,0.00,0.38,1.88,0.00,0.00,14.32,14.32
all,42.30,0.00,7.73,0.01,0.00,0.41,13.87,0.00,0.00,64.32,64.32
0,41.46,0.00,7.12,0.01,0.00,0.15,16.19,0.00,0.00,64.93,64.93
1,43.15,0.00,8.35,0.02,0.00,0.67,11.50,0.00,0.00,63.69,63.7
