all,33.68,0.00,16.19,0.02,0.00,0.68,12.82,0.00,0.00,63.39,63.38
0,32.95,0.00,15.71,0.00,0.00,0.31,14.77,0.00,0.00,63.74,63.74
1,34.42,0.00,16.67,0.03,0.00,1.05,10.84,0.00,0.00,63.01,63.02
