all,36.21,0.00,11.60,0.02,0.00,0.73,12.53,0.00,0.00,61.09,61.08
0,34.91,0.00,11.12,0.00,0.00,0.48,14.57,0.00,0.00,61.08,61.08
1,37.53,0.00,12.09,0.02,0.00,0.99,10.45,0.00,0.00,61.08,61.08
