all,39.61,0.00,24.25,0.01,0.00,0.95,0.75,0.00,0.00,65.57,65.58
0,39.99,0.00,23.99,0.00,0.00,0.69,0.79,0.00,0.00,65.46,65.46
1,39.24,0.00,24.49,0.02,0.00,1.22,0.72,0.00,0.00,65.69,65.69
all,36.44,0.00,11.28,0.03,0.00,0.57,12.52,0.00,0.00,60.84,60.85
0,35.23,0.00,10.63,0.00,0.00,0.25,14.81,0.00,0.00,60.92,60.92
1,37.66,0.00,11.95,0.07,0.00,0.90,10.21,0.00,0.00,60.79,60.79
