CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.26,0.00,16.44,0.00,0.00,0.36,19.06,0.00,0.00,77.12,77.12
0,48.64,0.00,20.16,0.01,0.00,0.84,11.08,0.00,0.00,80.73,80.72
1,40.96,0.00,16.60,0.00,0.00,0.19,18.01,0.00,0.00,75.76,75.75
2,37.22,0.00,14.98,0.01,0.00,0.43,21.38,0.00,0.00,74.02,74.02
3,38.65,0.00,14.24,0.00,0.00,0.00,25.32,0.00,0.00,78.21,78.21
