CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.05,0.00,9.60,0.01,0.00,0.26,16.12,0.00,0.00,74.04,74.04
0,63.71,0.00,11.52,0.02,0.00,0.65,6.64,0.00,0.00,82.54,82.54
1,52.10,0.00,10.20,0.00,0.00,0.07,13.03,0.00,0.00,75.4,75.4
2,42.31,0.00,8.96,0.00,0.00,0.33,18.65,0.00,0.00,70.25,70.25
3,35.69,0.00,7.94,0.00,0.00,0.00,25.16,0.00,0.00,68.79,68.79
