CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.03,0.00,16.36,0.01,0.00,0.45,18.38,0.00,0.00,76.23,76.22
0,46.26,0.00,19.08,0.00,0.00,0.81,12.51,0.00,0.00,78.66,78.67
1,39.58,0.00,15.80,0.00,0.00,0.18,18.65,0.00,0.00,74.21,74.21
2,37.64,0.00,15.70,0.02,0.00,0.82,20.21,0.00,0.00,74.39,74.39
3,40.89,0.00,14.97,0.00,0.00,0.01,21.89,0.00,0.00,77.76,77.75
