CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.38,0.00,9.53,0.01,0.00,0.26,15.92,0.00,0.00,74.1,74.1
0,65.42,0.00,12.32,0.03,0.00,0.60,5.11,0.00,0.00,83.48,83.48
1,51.64,0.00,9.99,0.00,0.00,0.10,13.40,0.00,0.00,75.13,75.13
2,41.80,0.00,8.50,0.00,0.00,0.34,19.02,0.00,0.00,69.66,69.66
3,36.44,0.00,7.60,0.00,0.00,0.01,24.99,0.00,0.00,69.04,69.04
