CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,47.30,0.00,9.84,0.01,0.00,0.35,13.47,0.00,0.00,70.97,70.97
0,63.61,0.00,12.42,0.02,0.00,0.95,4.75,0.00,0.00,81.75,81.76
1,47.49,0.00,10.01,0.00,0.00,0.10,12.90,0.00,0.00,70.5,70.5
2,41.43,0.00,8.77,0.01,0.00,0.39,16.63,0.00,0.00,67.23,67.23
3,37.86,0.00,8.34,0.00,0.00,0.01,18.96,0.00,0.00,65.17,65.18
