CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,49.43,0.00,8.34,0.01,0.00,0.28,15.46,0.00,0.00,73.52,73.53
0,67.89,0.00,10.92,0.01,0.00,0.67,5.41,0.00,0.00,84.9,84.91
1,50.82,0.00,8.16,0.00,0.00,0.05,13.51,0.00,0.00,72.54,72.54
2,44.03,0.00,7.80,0.01,0.00,0.41,16.38,0.00,0.00,68.63,68.64
3,36.29,0.00,6.67,0.00,0.00,0.00,25.82,0.00,0.00,68.78,68.78
