CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.97,0.00,12.21,0.03,0.00,0.44,15.29,0.00,0.00,65.94,65.94
0,37.97,0.00,12.21,0.03,0.00,0.44,15.29,0.00,0.00,65.94,65.94
