CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,41.31,0.00,18.43,0.00,0.00,0.89,13.26,0.00,0.00,73.89,73.91
0,42.41,0.00,19.05,0.00,0.00,0.78,11.98,0.00,0.00,74.22,74.23
1,38.13,0.00,16.35,0.00,0.00,0.87,19.55,0.00,0.00,74.9,74.9
2,41.96,0.00,18.67,0.00,0.00,0.88,12.24,0.00,0.00,73.75,73.76
3,42.14,0.00,18.60,0.00,0.00,0.91,12.70,0.00,0.00,74.35,74.36
4,39.72,0.00,18.76,0.00,0.00,0.71,14.46,0.00,0.00,73.65,73.65
5,42.55,0.00,18.85,0.03,0.00,0.94,11.44,0.00,0.00,73.81,73.81
6,42.97,0.00,19.43,0.00,0.00,1.26,10.50,0.00,0.00,74.16,74.16
7,40.68,0.00,17.77,0.00,0.00,0.82,13.10,0.00,0.00,72.37,72.37
