CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.72,0.00,10.66,0.00,0.00,0.94,0.00,0.00,0.00,55.32,55.32
0,44.06,0.00,10.89,0.00,0.00,0.00,0.00,0.00,0.00,54.95,54.95
1,43.51,0.00,10.57,0.01,0.00,0.35,0.00,0.00,0.00,54.44,54.44
2,43.95,0.00,10.39,0.00,0.00,2.25,0.00,0.00,0.00,56.59,56.58
3,43.35,0.00,10.78,0.01,0.00,1.19,0.00,0.00,0.00,55.33,55.33
