CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,51.51,0.00,18.02,0.02,0.00,1.06,0.00,0.00,0.00,70.61,70.62
0,50.99,0.00,17.54,0.01,0.00,0.00,0.00,0.00,0.00,68.54,68.55
1,51.80,0.00,17.84,0.04,0.00,0.39,0.00,0.00,0.00,70.07,70.07
2,51.87,0.00,18.29,0.02,0.00,2.53,0.00,0.00,0.00,72.71,72.7
3,51.39,0.00,18.43,0.02,0.00,1.31,0.00,0.00,0.00,71.15,71.15
