CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,50.78,0.00,20.13,0.00,0.00,1.13,0.00,0.00,0.00,72.04,72.05
0,50.42,0.00,19.99,0.01,0.00,0.00,0.00,0.00,0.00,70.42,70.42
1,50.64,0.00,19.72,0.02,0.00,0.10,0.00,0.00,0.00,70.48,70.48
2,51.43,0.00,20.46,0.00,0.00,3.35,0.00,0.00,0.00,75.24,75.24
3,50.63,0.00,20.37,0.00,0.00,1.08,0.00,0.00,0.00,72.08,72.08
