CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.33,0.00,13.22,0.01,0.00,0.38,0.00,0.00,0.00,56.94,56.93
0,42.68,0.00,12.95,0.02,0.00,0.33,0.00,0.00,0.00,55.98,55.98
1,44.36,0.00,13.57,0.00,0.00,0.43,0.00,0.00,0.00,58.36,58.35
2,42.82,0.00,13.13,0.00,0.00,0.34,0.00,0.00,0.00,56.29,56.29
3,43.86,0.00,13.55,0.00,0.00,0.42,0.00,0.00,0.00,57.83,57.83
4,42.26,0.00,12.87,0.02,0.00,0.39,0.00,0.00,0.00,55.54,55.54
5,44.32,0.00,13.21,0.01,0.00,0.38,0.00,0.00,0.00,57.92,57.92
6,42.22,0.00,13.14,0.00,0.00,0.41,0.00,0.00,0.00,55.77,55.76
7,44.12,0.00,13.32,0.00,0.00,0.36,0.00,0.00,0.00,57.8,57.81
