CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,56.77,0.00,10.11,0.00,0.00,0.60,0.00,0.00,0.00,67.48,67.48
0,56.18,0.00,10.06,0.00,0.00,0.64,0.00,0.00,0.00,66.88,66.88
1,58.04,0.00,10.33,0.00,0.00,0.62,0.00,0.00,0.00,68.99,68.98
2,55.41,0.00,10.11,0.00,0.00,0.66,0.00,0.00,0.00,66.18,66.18
3,57.21,0.00,10.04,0.00,0.00,0.61,0.00,0.00,0.00,67.86,67.86
4,55.71,0.00,10.07,0.00,0.00,0.57,0.00,0.00,0.00,66.35,66.36
5,57.96,0.00,9.91,0.02,0.00,0.62,0.00,0.00,0.00,68.51,68.51
6,56.63,0.00,10.24,0.00,0.00,0.57,0.00,0.00,0.00,67.44,67.44
7,57.00,0.00,10.15,0.00,0.00,0.50,0.00,0.00,0.00,67.65,67.66
