CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,45.13,0.00,24.86,0.00,0.00,0.08,29.81,0.00,0.00,99.88,99.88
0,45.13,0.00,24.86,0.00,0.00,0.08,29.81,0.00,0.00,99.88,99.88
