CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,43.11,0.00,25.45,0.01,0.00,0.09,30.29,0.00,0.00,98.95,98.94
0,43.11,0.00,25.45,0.01,0.00,0.09,30.29,0.00,0.00,98.95,98.94
