CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,37.31,0.00,21.17,0.20,0.00,0.12,25.22,0.00,0.00,84.02,84.02
0,37.31,0.00,21.17,0.20,0.00,0.12,25.22,0.00,0.00,84.02,84.02
all,44.27,0.00,24.98,0.00,0.00,0.09,30.06,0.00,0.00,99.4,99.4
0,44.27,0.00,24.98,0.00,0.00,0.09,30.06,0.00,0.00,99.4,99.4
