CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
IST,all,25.71,0.00,20.00,0.00,0.00,0.00,16.19,0.00,36.19,100
IST,0,25.71,0.00,20.00,0.00,0.00,0.00,16.19,0.00,36.19,100
