CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,45.55,0.00,25.14,0.00,0.00,0.13,29.06,0.00,0.00,99.88,99.88
0,45.55,0.00,25.14,0.00,0.00,0.13,29.06,0.00,0.00,99.88,99.88
