CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,57.43,0.00,11.62,0.02,0.00,0.61,0.00,0.00,0.00,69.68,69.69
0,57.43,0.00,11.62,0.03,0.00,0.61,0.00,0.00,0.00,69.69,69.69
