CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,45.06,0.00,14.14,0.03,0.00,0.61,0.00,0.00,0.00,59.84,59.85
0,45.07,0.00,14.14,0.03,0.00,0.61,0.00,0.00,0.00,59.85,59.85
