CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,57.03,0.00,12.14,0.02,0.00,0.56,0.00,0.00,0.00,69.75,69.75
0,57.04,0.00,12.15,0.01,0.00,0.56,0.00,0.00,0.00,69.76,69.76
