CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,57.74,0.00,12.03,0.03,0.00,0.57,0.00,0.00,0.00,70.37,70.37
0,57.75,0.00,12.02,0.02,0.00,0.57,0.00,0.00,0.00,70.36,70.36
