CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,48.63,0.00,11.96,0.05,0.00,0.43,0.00,0.00,0.00,61.07,61.06
0,48.63,0.00,11.95,0.04,0.00,0.43,0.00,0.00,0.00,61.05,61.06
