CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,49.45,0.00,11.80,0.02,0.00,0.48,0.00,0.00,0.00,61.75,61.74
0,49.44,0.00,11.80,0.02,0.00,0.48,0.00,0.00,0.00,61.74,61.74
