CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,total,100-idle
all,56.49,0.00,11.41,0.01,0.00,0.56,0.00,0.00,0.00,68.47,68.46
0,56.48,0.00,11.41,0.02,0.00,0.56,0.00,0.00,0.00,68.47,68.47
